epoch,IoU_road,IoU_sidewalk,IoU_parking,IoU_rail track,IoU_building,IoU_wall,IoU_fence,IoU_guard rail,IoU_bridge,IoU_tunnel,IoU_pole,IoU_polegroup,IoU_traffic light,IoU_traffic sign,IoU_vegetation,IoU_terrain,IoU_person,IoU_car,IoU_truck,IoU_bus,IoU_caravan,IoU_trailer,IoU_train,IoU_motorcycle,IoU_bicycle,IoU_garage,IoU_gate,IoU_stop,IoU_smallpole,IoU_lamp,IoU_unknown construction,mIoU,valIoU_road,valIoU_sidewalk,valIoU_parking,valIoU_rail track,valIoU_building,valIoU_wall,valIoU_fence,valIoU_guard rail,valIoU_bridge,valIoU_tunnel,valIoU_pole,valIoU_polegroup,valIoU_traffic light,valIoU_traffic sign,valIoU_vegetation,valIoU_terrain,valIoU_person,valIoU_car,valIoU_truck,valIoU_bus,valIoU_caravan,valIoU_trailer,valIoU_train,valIoU_motorcycle,valIoU_bicycle,valIoU_garage,valIoU_gate,valIoU_stop,valIoU_smallpole,valIoU_lamp,valIoU_unknown construction,mVal_IoU
34,0.76482564,0.49517903,0.1828387,0.25075686,0.77834487,0.13770531,0.19244419,0.0,0.25075686,0.25075686,0.38965562,0.25075686,0.25075686,0.023909507,0.7927575,0.43942198,0.0,0.8021065,0.01670802,0.25075686,0.25075686,0.0,0.25075686,0.0,0.0,0.24999781,0.0,0.25075686,0.0,0.0,0.25075686,25.07568597793579,0.8186399149215118,0.523154557970906,0.16930970736852913,0.0,0.7101792411920363,0.10017275304986464,0.12743412415977948,0.0,0.1736961162800078,0.0,0.3291966656843071,0.1736961162800078,0.0,0.004328738902188543,0.7562469125509574,0.47683003016843784,0.0,0.7725104093162685,0.0373635428517399,0.0,0.0,0.0,0.0,0.0,0.0,0.21097400908993935,0.0008469385898758559,0.0,0.0,0.0,0.0,17.369612188310835
35,0.7837556,0.5089015,0.13999999,0.22585376,0.7633951,0.19863518,0.19360285,0.0,0.22585376,0.22585376,0.39752468,0.22585376,0.0,0.00024348841,0.7938473,0.5234809,0.0,0.75021005,0.074136905,0.0,0.22585376,0.0,0.22585376,0.0,0.0,0.28924096,0.0035163444,0.22585376,0.0,0.0,0.0,22.58537858724594,0.8199956252357699,0.5224632527506319,0.16578695111655967,0.0,0.7151217089957536,0.11310905288530218,0.13654949389542537,0.0,0.1775029536384296,0.0,0.34546708603808846,0.1775029536384296,0.0,0.004367667029565953,0.7613847819174094,0.5012146266887468,0.0,0.7692294076670657,0.0461735702886123,0.0,0.0,0.0,0.0,0.0,0.0,0.2452504340333794,0.0014721744751015492,0.0,0.0,0.0,0.0,17.750295936433133
36,0.7939541,0.4942571,0.23324785,0.0,0.5629557,0.07959379,0.13798971,0.0,0.20053233,0.20053233,0.3970098,0.20053233,0.0,0.0008752991,0.7167202,0.53339666,0.0,0.7560829,0.0,0.20053233,0.0,0.0,0.20053233,0.0,0.0,0.30722508,0.0,0.20053233,0.0,0.0,0.0,20.053234696388245,0.8223005522038711,0.5239392113452748,0.16694976030104594,0.0,0.7040059013789928,0.11001999538039507,0.1320328414600918,0.0,0.1785624436886529,0.0,0.35550510910661415,0.1785624436886529,0.0,0.004537304694591371,0.7595273576343327,0.5173848516997792,0.0,0.7729835592496687,0.04619436181522748,0.0,0.0,0.0,0.0,0.0,0.0,0.26145853891962423,0.0014717003438693658,0.0,0.0,0.0,0.0,17.856244944873175
37,0.81987417,0.5411981,0.18439518,0.22268124,0.8080861,0.15726398,0.13075238,0.0,0.22268124,0.22268124,0.384652,0.22268124,0.0,0.018125642,0.77762645,0.5157635,0.0,0.77397877,0.0020861432,0.22268124,0.0,0.0,0.22268124,0.0,0.0,0.2168196,0.013727552,0.22268124,0.0,0.0,0.0,22.26812243461609,0.8227957724317759,0.5313307039216849,0.1706557536712014,0.0,0.7118205701230799,0.1188421876162004,0.13679398750644522,0.0,0.18057656342528897,0.0,0.36909674461156755,0.18057656342528897,0.0,0.006847979724047766,0.7619223918749274,0.5179690756535452,0.0,0.7756930267122777,0.04556384520410723,0.0,0.0,0.0,0.0,0.0,0.0,0.2630792296701399,0.004309251188942682,0.0,0.0,0.0,0.0,18.057656925033942
38,0.78933007,0.5359006,0.20565185,0.24508362,0.75430775,0.15655112,0.19993465,0.0,0.24508362,0.24508362,0.40977603,0.24508362,0.0,0.00013882326,0.80919826,0.56899285,0.0,0.82119304,0.035434257,0.24508362,0.24508362,0.0,0.24508362,0.0,0.0,0.3482611,0.0022534346,0.24508362,0.0,0.0,0.0,24.508364498615265,0.8192352904525352,0.5343700369751749,0.18264608181749767,0.0,0.7182019834615255,0.12102011568279286,0.14471806303361728,0.0,0.18299349781992183,0.0,0.3718162322879862,0.18299349781992183,0.0,0.006800998444370474,0.7664948434239187,0.5224785484088043,0.0,0.7824820225686742,0.04769152305779865,0.0,0.0,0.0,0.0,0.0,0.0,0.28422427966534614,0.004631600491189865,0.0,0.0,0.0,0.0,18.29935037229379
39,0.82380104,0.51006585,0.2308448,0.0,0.64036196,0.03385732,0.13445354,0.0,0.19146177,0.0,0.3197225,0.19146177,0.0,0.0,0.73652107,0.5693814,0.0,0.81871265,0.024578081,0.19146177,0.0,0.0,0.19146177,0.0,0.0,0.135053,0.00065274653,0.19146177,0.0,0.0,0.0,19.146177172660828,0.8233771852561054,0.5360963395290651,0.19425285200298217,0.0,0.712382095775149,0.11246607321457919,0.14678832474415424,0.0,0.18248433590155447,0.0,0.3588507546719436,0.18248433590155447,0.0,0.006801326499767244,0.7637752298260174,0.5204345339501492,0.0,0.7852764848971187,0.04844713287401517,0.0,0.0,0.0,0.0,0.0,0.0,0.2787515986543646,0.004345991734004935,0.0,0.0,0.0,0.0,18.2484341788146
40,0.815842,0.51076645,0.22973128,0.21058157,0.7471684,0.05878788,0.15796882,0.0,0.21058157,0.0,0.16190425,0.21058157,0.0,0.021796169,0.76551116,0.4396738,0.0,0.8109,0.14448623,0.21058157,0.0,0.0,0.21058157,0.0,0.0,0.1894215,0.0,0.21058157,0.0,0.0,0.21058157,21.058160066604614,0.8255286931272297,0.536058339952645,0.20240213757136402,0.0,0.7143807212130956,0.11012174263002333,0.14701477341528865,0.0,0.18181056829898873,0.0,0.33158214343322845,0.18181056829898873,0.0,0.007037509323111452,0.7651705554461549,0.5119697129944305,0.0,0.7905422152634917,0.04920336897475071,0.0,0.0,0.0,0.0,0.0,0.0,0.27985017438527193,0.0016445747511546012,0.0,0.0,0.0,0.0,18.181057416384576
41,0.75384367,0.48737606,0.20774274,0.21524073,0.68227935,0.09991083,0.10546217,0.0,0.21524073,0.21524073,0.091545515,0.21524073,0.0,0.0022322484,0.7676876,0.57673603,0.0,0.8188036,0.0,0.21524073,0.21524073,0.0,0.21524073,0.0,0.0,0.34933367,0.007583392,0.21524073,0.0,0.0,0.0,21.52407467365265,0.8163021420785738,0.5336658811430796,0.19553785300870177,0.0,0.7090647823525648,0.10983849286961218,0.14682892359850658,0.0,0.18081603279655467,0.0,0.31413435783267657,0.18081603279655467,0.0,0.0046922373549654435,0.7643916570282789,0.5202471668509162,0.0,0.7935444513571372,0.03983052901762361,0.0,0.0,0.0,0.0,0.0,0.0,0.29223165422629566,0.0033550031971861525,0.0,0.0,0.0,0.0,18.081603862932994
42,0.8231567,0.5356736,0.22196802,0.24413988,0.79207766,0.19853647,0.20492956,0.0,0.24413988,0.0,0.4395766,0.24413988,0.0,0.00410389,0.80035216,0.5002087,0.0,0.7678741,0.05880934,0.24413988,0.24413988,0.0,0.24413988,0.0,0.0,0.48196876,0.03012169,0.24413988,0.0,0.0,0.0,24.41398799419403,0.8200834706134852,0.5357548678761709,0.19997764007704225,0.0,0.7110224913211626,0.12389842016723439,0.15493660572474408,0.0,0.18366437917162895,0.0,0.35425955436018053,0.18366437917162895,0.0,0.005664195815851795,0.7686384034759948,0.5191589117391697,0.0,0.7945333295382865,0.03033189813183784,0.0,0.0,0.0,0.0,0.0,0.0,0.30068262618824304,0.007324764612215997,0.0,0.0,0.0,0.0,18.366438509628637
43,0.80137867,0.57054824,0.16727728,0.23689397,0.7260531,0.038660064,0.18365401,0.0,0.23689397,0.23689397,0.3692579,0.23689397,0.0,0.06718755,0.76865816,0.46085167,0.0,0.79675996,0.0016398825,0.23689397,0.23689397,0.0,0.23689397,0.0,0.0,0.25826555,0.0014752485,0.23689397,0.0,0.0,0.23689397,23.689398169517517,0.8217220663570699,0.5447807395591219,0.1991121334812779,0.0,0.718463681800737,0.10973847342168992,0.16028627609271853,0.0,0.184899926184232,0.0,0.3597356343543107,0.184899926184232,0.0,0.016914709222199335,0.7719120622468127,0.5266563410523604,0.0,0.7950907585894125,0.029919509287824823,0.0,0.0,0.0,0.0,0.0,0.0,0.3014449375098723,0.00632072126724657,0.0,0.0,0.0,0.0,18.489993214874577
44,0.844009,0.55356365,0.14857993,0.22371559,0.6688748,0.16744424,0.1421475,0.0,0.22371559,0.22371559,0.3719686,0.22371559,0.0,0.002495865,0.7670802,0.59442836,0.0,0.85730046,0.0,0.0,0.22371559,0.0,0.22371559,0.0,0.0,0.25073376,0.0005481949,0.22371559,0.0,0.0,0.0,22.37156182527542,0.8260888136306743,0.5422769754273827,0.19823216050174738,0.0,0.7101649634532169,0.12077956324881774,0.14847650819520394,0.0,0.18412660694466187,0.0,0.35990113609133706,0.18412660694466187,0.0,0.0176185197103599,0.771882614293905,0.5319004608178435,0.0,0.7974097191634102,0.0298370315758872,0.0,0.0,0.0,0.0,0.0,0.0,0.2820371056015491,0.003066213810466831,0.0,0.0,0.0,0.0,18.412661288422985
45,0.84351754,0.56020695,0.29702145,0.26526928,0.79636276,0.10827049,0.14866838,0.0,0.26526928,0.26526928,0.418242,0.26526928,0.0,0.09580608,0.79933244,0.5482228,0.0,0.7812542,0.025951317,0.26526928,0.26526928,0.0,0.26526928,0.0,0.0,0.38841885,0.02464967,0.26526928,0.0,0.0,0.26526928,26.526930928230286,0.8279094187908432,0.5503086759327329,0.2092832788749274,0.0,0.7223594713213669,0.12417682843465348,0.15378544629606763,0.0,0.18641158314104997,0.0,0.362561896945863,0.18641158314104997,0.0,0.024495779443117115,0.7761180848308672,0.5371196542311474,0.0,0.7915756699893663,0.021666188090850518,0.0,0.0,0.0,0.0,0.0,0.0,0.29573970394188537,0.008836000378344425,0.0,0.0,0.0,0.0,18.641158915432683
46,0.7987602,0.5131464,0.19533859,0.21799065,0.7749462,0.052575063,0.19047324,0.0,0.21799065,0.0,0.26274276,0.21799065,0.0,0.0,0.78148836,0.5679937,0.0,0.740046,0.014249148,0.21799065,0.21799065,0.0,0.21799065,0.0,0.0,0.33977687,0.00023874028,0.21799065,0.0,0.0,0.0,21.79906666278839,0.8288321576403999,0.5497835479501987,0.21639083473517218,0.0,0.7295866070380189,0.11616371919420398,0.1601535621744126,0.0,0.18586787062941268,0.0,0.3526216130912926,0.18586787062941268,0.0,0.004924530092973651,0.7773206871060662,0.5425204236755907,0.0,0.7845333334140018,0.020754757073136336,0.0,0.0,0.0,0.0,0.0,0.0,0.2977231963239497,0.008859464611422486,0.0,0.0,0.0,0.0,18.586787662515047
47,0.81468236,0.520361,0.1335485,0.2179507,0.7830284,0.18268482,0.19708681,0.0,0.2179507,0.0,0.37958047,0.2179507,0.0,0.00047930278,0.80763996,0.5500055,0.0,0.76766425,0.005797301,0.2179507,0.0,0.0,0.2179507,0.0,0.0,0.30620858,0.0,0.2179507,0.0,0.0,0.0,21.7950701713562,0.8306391324819185,0.552171087996662,0.2006336999402708,0.0,0.7338622831202963,0.1301376531684455,0.17372369109789984,0.0,0.18737138421534447,0.0,0.3685990980906817,0.18737138421534447,0.0,0.005027280741404455,0.7819770445714048,0.5488689735961513,0.0,0.7848001231887279,0.021220805156581993,0.0,0.0,0.0,0.0,0.0,0.0,0.2933994279185761,0.008710028547352262,0.0,0.0,0.0,0.0,18.737139025958268
48,0.8466652,0.5761706,0.23397763,0.22476788,0.6363039,0.17887136,0.12032932,0.0,0.22476788,0.22476788,0.3472283,0.22476788,0.0,0.10963478,0.76108944,0.4750535,0.0,0.78427446,0.0036037278,0.22476788,0.0,0.0,0.22476788,0.0,0.0,0.31878608,0.0024408957,0.22476788,0.0,0.0,0.0,22.476786375045776,0.8322182410057715,0.5576706167570306,0.19997534317920926,0.0,0.7226814852391095,0.1436057772949247,0.1716564546213617,0.0,0.18755625013522853,0.0,0.36936592066234125,0.18755625013522853,0.0,0.021496891439245616,0.7797423849024089,0.5330669185564371,0.0,0.7793923231112923,0.021017405842289602,0.0,0.0,0.0,0.0,0.0,0.0,0.29896075858211085,0.008280920284345166,0.0,0.0,0.0,0.0,18.755625618543018
49,0.7926444,0.48471904,0.16130848,0.21198834,0.77455723,0.05579315,0.14428942,0.0,0.21198834,0.21198834,0.30180767,0.21198834,0.0,0.0,0.77760977,0.50373495,0.0,0.8415978,0.0035651603,0.21198834,0.0,0.0,0.21198834,0.0,0.0,0.24020919,0.0058842837,0.21198834,0.0,0.0,0.0,21.198834478855133,0.8307077730287987,0.5540102496011262,0.19919844881849544,0.0,0.7374502238048234,0.13095662655263288,0.1710890414288439,0.0,0.18620367863359555,0.0,0.3566627057730532,0.18620367863359555,0.0,0.0027863851456512412,0.7816293214155499,0.5282865557609041,0.0,0.7865104161034882,0.02136780104706215,0.0,0.0,0.0,0.0,0.0,0.0,0.2922063871390917,0.0070449309584290605,0.0,0.0,0.0,0.0,18.620368464016586
50,0.7986328,0.5272465,0.23551674,0.22313279,0.7838334,0.16464455,0.15347385,0.0,0.22313279,0.22313279,0.3641377,0.22313279,0.0,0.0,0.80017364,0.4759853,0.0,0.834318,0.0,0.22313279,0.0,0.0,0.22313279,0.0,0.0,0.43606216,0.0042952504,0.0,0.0,0.0,0.0,22.313278913497925,0.8298442734612207,0.5558645737987418,0.21191497023504122,0.0,0.7460990986213326,0.1429830836312519,0.17226886177447331,0.0,0.1877272579271255,0.0,0.36381459420818535,0.1877272579271255,0.0,0.0027938006526559917,0.7855209836358182,0.5117039415764102,0.0,0.7937385818689843,0.021458087447945903,0.0,0.0,0.0,0.0,0.0,0.0,0.29865288051748035,0.007432936184356056,0.0,0.0,0.0,0.0,18.772726398284348
51,0.8401055,0.57471293,0.16640022,0.2283216,0.692098,0.082020134,0.25195995,0.0,0.2283216,0.2283216,0.41356996,0.2283216,0.0,0.03678539,0.7821575,0.58657014,0.0,0.7482532,0.00850013,0.2283216,0.2283216,0.0,0.2283216,0.0,0.0,0.29202393,0.0045615556,0.0,0.0,0.0,0.0,22.83215969800949,0.8376218230102734,0.5616285071665955,0.21259659702306835,0.0,0.7341308259446868,0.1341172873433867,0.1708358548296045,0.0,0.18794622061411181,0.0,0.36477824224727606,0.18794622061411181,0.0,0.010203350995152474,0.7842422578208076,0.5238580633931305,0.0,0.7903640255659786,0.015637857959092793,0.0,0.0,0.0,0.0,0.0,0.0,0.30223777098149784,0.008188121474912713,0.0,0.0,0.0,0.0,18.794622667689314
52,0.85193896,0.55653346,0.1928325,0.24023463,0.72148305,0.058257975,0.19676138,0.0,0.24023463,0.24023463,0.40622443,0.24023463,0.0,0.0,0.7779964,0.5721312,0.0,0.8390744,0.0014946451,0.24023463,0.24023463,0.0,0.24023463,0.0,0.0,0.3370752,0.013593201,0.24023463,0.0,0.0,0.0,24.02346581220627,0.8427393300229917,0.5588802710508336,0.21595013814058595,0.0,0.7366368713962665,0.12330937686562238,0.17298121115416512,0.0,0.1890910671664657,0.0,0.37461865299815117,0.1890910671664657,0.0,0.010000477349634822,0.7829696209283743,0.5379238913425577,0.0,0.7933776068886609,0.01580922033197356,0.0,0.0,0.0,0.0,0.0,0.0,0.3076956072553369,0.010748861193418651,0.0,0.0,0.0,0.0,18.909107326617754
53,0.8358351,0.4980159,0.14689836,0.21654078,0.7887027,0.062824436,0.10035853,0.0,0.21654078,0.0,0.3720359,0.21654078,0.0,0.014973756,0.78621024,0.5828432,0.0,0.80121255,0.0006219717,0.21654078,0.21654078,0.00091035204,0.21654078,0.0,0.0,0.20553581,0.0,0.21654078,0.0,0.0,0.0,21.654078364372253,0.8426064362002229,0.5489469883573518,0.21093696633414807,0.0,0.7479235310972316,0.11883936976753944,0.17105899547290515,0.0,0.1887976577902539,0.0,0.3705125418781333,0.1887976577902539,0.0,0.012824948401798776,0.7846692504921507,0.5359335645184902,0.0,0.7924549194210074,0.01539189973074614,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.31283810323085964,0.010086853331403082,0.0,0.0,0.0,0.0,18.879766388050093
54,0.84142923,0.56823474,0.18816227,0.0,0.7657485,0.27253625,0.14578822,0.0,0.22806656,0.0,0.33124405,0.22806656,0.0,0.0,0.79303914,0.5715458,0.0,0.8728747,0.0,0.22806656,0.22806656,0.0,0.22806656,0.0,0.0,0.35106122,0.0,0.22806656,0.0,0.0,0.0,22.80665785074234,0.8424496220661609,0.5523323637909744,0.21030717770963822,0.0,0.7538147585459885,0.1549764948328327,0.17286486725070166,0.0,0.1908829466069673,0.0,0.3604463732165676,0.1908829466069673,0.0,0.012255252250818742,0.787422244588794,0.5402205584529359,0.0,0.7987694797798586,0.013395246380973643,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.3272861040279915,0.008957203109729407,0.0,0.0,0.0,0.0,19.08829527644817
55,0.8570777,0.59535986,0.23134993,0.0,0.73910606,0.23938198,0.25079176,0.0,0.23632257,0.23632257,0.37598553,0.23632257,0.0,0.13970304,0.7893906,0.5251601,0.0,0.80012447,0.063034065,0.0,0.0,0.0,0.23632257,0.0,0.0,0.2994488,0.0021502716,0.23632257,0.0,0.0,0.23632257,23.63225370645523,0.8459964817413479,0.5574347138506158,0.21069945815502258,0.0,0.7519623066114228,0.16091690623282204,0.17844575108945623,0.0,0.19184088725918808,0.0,0.367914040113559,0.19184088725918808,0.0,0.03509249183854033,0.7866946750154227,0.5350296709129468,0.0,0.7961097228189026,0.019947561070533092,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.3115617918640882,0.005472454561629636,0.0,0.0,0.0,0.0,19.184089344760384
56,0.8089864,0.53796774,0.14256795,0.25481862,0.7901589,0.27563283,0.19280206,0.0,0.25481862,0.25481862,0.3827722,0.25481862,0.25481862,0.004128691,0.81562185,0.4771024,0.0,0.8666327,0.25481862,0.0,0.25481862,0.0,0.25481862,0.0,0.0,0.3092656,0.0023708679,0.25481862,0.0,0.0,0.0,25.48186182975769,0.8423124634739302,0.5545621975369869,0.20373839079635256,0.0,0.7485353832098631,0.18541220033916095,0.18233399533711153,0.0,0.19201488302640102,0.0,0.3751720232185327,0.19201488302640102,0.0,0.036033903119986346,0.7904275996533933,0.5240565815034209,0.0,0.8035461540963147,0.019477968146729942,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.2974212106121781,0.005293832255517901,0.0,0.0,0.0,0.0,19.20148892204295
57,0.8325168,0.56444997,0.22291614,0.0,0.75300765,0.124722406,0.18823344,0.0,0.2279204,0.2279204,0.3154891,0.2279204,0.2279204,0.0,0.78317314,0.5307612,0.0,0.8114643,0.0007824503,0.2279204,0.0,0.0,0.2279204,0.0,0.0,0.33625135,0.0063217496,0.2279204,0.0,0.0,0.0,22.792041301727295,0.8397330134598563,0.5519521776220769,0.20292647367257075,0.0,0.7502424176783352,0.16783097049915868,0.18045453198198247,0.0,0.190799166354916,0.0,0.3740056863089466,0.190799166354916,0.0,0.03621524514251467,0.7904639664119238,0.5229979150548468,0.0,0.8079545841306108,0.018120602066766345,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.2846096135843375,0.005560920996771383,0.0,0.0,0.0,0.0,19.079917250972784
58,0.831576,0.58206725,0.19415018,0.22655931,0.69088435,0.19855152,0.12690878,0.0,0.22655931,0.0,0.35100225,0.22655931,0.22655931,0.14062414,0.7646201,0.5845913,0.0,0.7880084,0.022059215,0.22655931,0.0,0.0,0.22655931,0.0,0.0,0.15325344,0.0091265645,0.22655931,0.0,0.0,0.0,22.65593111515045,0.8417244660158698,0.5560462283807523,0.20294095535526419,0.0,0.7450107504589633,0.17874147310135327,0.1794374559291936,0.0,0.19183712099778266,0.0,0.370605440690342,0.19183712099778266,0.0,0.060735421392941275,0.7894052238588274,0.5296728274021195,0.0,0.806601582888899,0.02233294978731495,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.2745891673779792,0.00532486165196695,0.0,0.0,0.0,0.0,19.183712718607694
59,0.8528537,0.5754811,0.25050628,0.2175182,0.7525177,0.0380156,0.1434527,0.0,0.2175182,0.2175182,0.19968496,0.2175182,0.0,0.0,0.769606,0.5955756,0.0,0.7645647,0.0,0.0,0.2175182,0.0,0.2175182,0.0,0.0,0.27213705,0.0060417573,0.2175182,0.0,0.0,0.0,21.751821041107178,0.8462783606428965,0.5616875142306231,0.21145135729651532,0.0,0.7433545250176368,0.15423022822260618,0.16639113210750595,0.0,0.19029590232297444,0.0,0.36255028789899174,0.19029590232297444,0.0,0.0562963136385248,0.7853391223039111,0.5320974202462263,0.0,0.7997915077967702,0.02222923934394365,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.2715859812288645,0.00519047120611201,0.0,0.0,0.0,0.0,19.029590846155195
60,0.8464284,0.54752934,0.2645672,0.23154317,0.8108429,0.16319264,0.06024954,0.0,0.23154317,0.0,0.24751498,0.23154317,0.0,0.028393336,0.79225004,0.6153666,0.0,0.8438537,0.0,0.23154317,0.23154317,0.0,0.23154317,0.0,0.0,0.32975805,0.0070895217,0.23154317,0.0,0.0,0.0,23.15431833267212,0.8464063473319886,0.5593369292269709,0.21324626450107384,0.0,0.7492528039710172,0.16621902292846852,0.15440504921600093,0.0,0.1898130367270784,0.0,0.34106314768270873,0.1898130367270784,0.0,0.03828283182895869,0.7874075795747892,0.5439006212253903,0.0,0.797562411318345,0.022291528967622518,0.0,0.0,0.00010789648103278564,0.0,0.0,0.0,0.2788874459077703,0.006208374736172389,0.0,0.0,0.0,0.0,18.981304285007962
61,0.81856126,0.53342634,0.17444962,0.0,0.7782262,0.18270054,0.15822287,0.0,0.25860465,0.25860465,0.36961487,0.25860465,0.25860465,0.09728437,0.8124114,0.532705,0.0,0.8463475,0.34024915,0.25860465,0.25860465,0.0,0.25860465,0.0,0.0,0.29794422,0.0057633477,0.25860465,0.0,0.0,0.0,25.860467553138733,0.8447509532969529,0.5591418403293017,0.2158863130187877,0.0,0.7555759337668506,0.16738736037522242,0.1562506993833331,0.0,0.19386603866510366,0.0,0.34232220244726835,0.19386603866510366,0.0,0.05574195961916198,0.7905043443522655,0.5425965302977237,0.0,0.8022198413231997,0.09854578758104884,0.0,0.0,0.0001078682158591556,0.0,0.0,0.0,0.2844492225816757,0.006634458565392427,0.0,0.0,0.0,0.0,19.386604491884682
62,0.8271598,0.5842607,0.23693138,0.0,0.7624106,0.12015071,0.10527925,0.0,0.22529902,0.22529902,0.3080664,0.22529902,0.22529902,0.034633745,0.75421834,0.341156,0.0,0.8384216,0.12586717,0.22529902,0.0,0.0,0.22529902,0.0,0.0,0.3352013,0.03341905,0.22529902,0.0,0.0,0.0,22.529900074005127,0.8441213453763249,0.5613438502467818,0.22114132725005256,0.0,0.7549923960138747,0.1580541632171872,0.15349052502980165,0.0,0.19445218779897458,0.0,0.3495030831026373,0.19445218779897458,0.0,0.057923852911790204,0.7861692717116663,0.5122956818263669,0.0,0.8068765774568574,0.12251855019644524,0.0,0.0,0.0001078682158591556,0.0,0.0,0.0,0.2995516001797107,0.011023547887096627,0.0,0.0,0.0,0.0,19.445219407162583
63,0.8405338,0.5678172,0.268739,0.0,0.7956467,0.15609327,0.26233914,0.0,0.22269182,0.22269182,0.30439925,0.22269182,0.0,0.0,0.7866429,0.5216753,0.0,0.66679525,0.34987184,0.0,0.22269182,0.0,0.0,0.0,0.0,0.25923935,0.01019488,0.22269182,0.0,0.0,0.0,22.26918339729309,0.8427378035012675,0.5631994753201509,0.2287477326488984,0.0,0.757358230627465,0.15681980824554675,0.1632429884067265,0.0,0.19363060150970365,0.0,0.3379791563620227,0.19363060150970365,0.0,0.03486820543992149,0.7841545817701165,0.5059557560842087,0.0,0.788709784679581,0.14126814923692638,0.0,0.0,0.0001078682158591556,0.0,0.0,0.0,0.2996463390856258,0.010491757787690872,0.0,0.0,0.0,0.0,19.36306077558521
64,0.84681517,0.5524624,0.18471357,0.23512767,0.79212844,0.25498506,0.19003631,0.0,0.23512767,0.0,0.34674037,0.23512767,0.0,0.059499357,0.7941696,0.5891053,0.0,0.7330454,0.22207013,0.23512767,0.0,0.0,0.23512767,0.0,0.0,0.17091265,0.14150824,0.23512767,0.0,0.0,0.0,23.512765765190125,0.8436101927586878,0.5636087824380727,0.22330387371934052,0.0,0.7615007807645717,0.16755214945337876,0.16439568033396734,0.0,0.19427553055077015,0.0,0.3415173076857495,0.19427553055077015,0.0,0.03304221419715678,0.7875654716714706,0.5200252047274144,0.0,0.7834191651880984,0.12332525325408517,0.0,0.0,0.0001078682158591556,0.0,0.0,0.0,0.28376301532463494,0.03725362051537766,0.0,0.0,0.0,0.0,19.427553681772277
65,0.8516976,0.6146548,0.18121468,0.26428384,0.79074854,0.18549657,0.21343738,0.0,0.26428384,0.0,0.3780961,0.26428384,0.26428384,0.07630523,0.8068393,0.52989626,0.0,0.8002217,0.0,0.26428384,0.26428384,0.0,0.26428384,0.0,0.0,0.34762463,0.038011905,0.26428384,0.0,0.0,0.26428384,26.428386569023132,0.8450178473034268,0.5639569038717738,0.2176517088011766,0.0,0.7628738768006333,0.1676486120152157,0.15824312196455748,0.0,0.1930971202064038,0.0,0.3551577133063387,0.1930971202064038,0.0,0.04065227113699469,0.7890804192907199,0.5160890484397409,0.0,0.7866027495324832,0.07857267505430979,0.0,0.0,0.0001078682158591556,0.0,0.0,0.0,0.2867401631016743,0.03142170024792619,0.0,0.0,0.0,0.0,19.309712643534315
66,0.792846,0.52730733,0.15056479,0.213244,0.78296864,0.038202964,0.08758439,0.0,0.213244,0.213244,0.34404945,0.213244,0.0,0.051791135,0.754751,0.3666704,0.0,0.75194436,0.09782613,0.213244,0.0,0.0,0.213244,0.0,0.0,0.37134972,0.0,0.213244,0.0,0.0,0.0,21.32440060377121,0.8381929968991726,0.5628869031069437,0.21004092500239527,0.0,0.7634080685373252,0.15407494431349134,0.1488616137398237,0.0,0.19108359574851005,0.0,0.3548979844968892,0.19108359574851005,0.0,0.04219087843467818,0.7839161406792382,0.48786295074606095,0.0,0.775670665727917,0.08759641663020097,0.0,0.0,0.00010784827288639033,0.0,0.0,0.0,0.30107730426099333,0.030638826942372088,0.0,0.0,0.0,0.0,19.1083601912497
