epochs steps out_loss offset_loss train_accuracy time
4 97 0.114 2.689 0.954 257.962
4 98 0.289 2.158 0.881 258.257
4 99 0.138 3.258 0.952 258.572
4 100 0.195 1.972 0.934 258.782
4 101 0.086 3.217 0.967 259.156
4 102 0.145 2.907 0.942 259.509
4 103 0.357 1.993 0.846 259.732
4 104 0.169 2.686 0.930 260.001
4 105 0.282 2.291 0.873 260.267
4 106 0.172 2.708 0.933 260.572
4 107 0.258 2.446 0.894 260.827
4 108 0.183 2.360 0.925 261.066
4 109 0.195 2.744 0.924 261.349
4 110 0.146 3.059 0.945 261.709
4 111 0.193 2.901 0.911 262.086
4 112 0.271 2.367 0.897 262.338
4 113 0.136 2.811 0.947 262.643
4 114 0.237 2.308 0.905 262.960
4 115 0.140 3.034 0.948 263.291
4 116 0.113 2.558 0.952 263.537
4 117 0.160 2.762 0.931 263.767
4 118 0.291 2.409 0.872 264.083
4 119 0.116 2.890 0.958 264.390
4 120 0.140 3.006 0.946 264.743
4 121 0.158 2.464 0.948 264.988
4 122 0.216 2.127 0.929 265.175
4 123 0.212 2.558 0.913 265.456
4 124 0.156 2.858 0.932 265.752
4 125 0.213 2.198 0.922 265.990
4 126 0.168 2.712 0.934 266.271
4 127 0.207 2.958 0.917 266.629
4 128 0.667 3.203 0.739 266.791
4 129 0.238 2.763 0.897 266.979
4 130 0.186 2.554 0.921 267.205
4 131 0.133 2.524 0.943 267.502
4 132 0.281 2.549 0.869 267.808
4 133 0.111 2.791 0.955 268.114
4 134 0.297 3.388 0.919 268.495
4 135 0.211 1.878 0.926 268.706
4 136 0.174 2.215 0.930 268.958
4 137 0.073 3.414 0.974 269.391
4 138 0.132 2.698 0.944 269.692
4 139 0.251 2.299 0.893 269.970
4 140 0.290 2.471 0.866 270.227
4 141 0.149 2.663 0.940 270.534
4 142 0.175 2.697 0.935 270.825
4 143 0.172 2.654 0.944 271.128
4 144 0.493 2.142 0.817 271.309
4 145 0.120 2.817 0.958 271.612
4 146 0.337 1.963 0.861 271.809
4 147 0.143 2.716 0.941 272.097
4 148 0.342 3.483 0.891 272.288
4 149 0.229 1.971 0.919 272.479
5 0 0.223 3.711 0.906 284.975
5 1 0.275 2.498 0.909 285.403
5 2 0.092 3.453 0.983 285.832
5 3 0.185 2.738 0.929 286.191
5 4 0.203 1.999 0.934 286.421
5 5 0.197 2.871 0.922 286.742
5 6 0.138 2.789 0.941 287.113
5 7 0.194 2.706 0.922 287.406
5 8 0.190 2.133 0.945 287.709
5 9 0.208 2.295 0.907 287.963
5 10 0.250 2.630 0.890 288.295
5 11 0.081 2.935 0.966 288.612
5 12 0.194 2.236 0.929 288.882
5 13 0.230 2.612 0.921 289.107
5 14 0.206 2.881 0.919 289.402
5 15 0.196 2.837 0.918 289.727
5 16 0.153 2.749 0.937 290.053
5 17 0.298 2.503 0.885 290.318
5 18 0.275 2.479 0.879 290.616
5 19 0.190 2.810 0.916 290.917
5 20 0.175 2.844 0.929 291.289
5 21 0.150 2.879 0.938 291.643
5 22 0.313 3.256 0.886 291.875
5 23 0.333 2.438 0.868 292.174
5 24 0.152 2.702 0.942 292.506
5 25 0.223 2.771 0.898 292.829
5 26 0.176 2.636 0.925 293.135
5 27 0.121 2.689 0.957 293.413
5 28 0.237 2.041 0.909 293.599
5 29 0.291 2.928 0.918 293.767
5 30 0.165 2.673 0.936 294.021
5 31 0.256 2.537 0.893 294.339
5 32 0.201 2.773 0.943 294.539
5 33 0.126 3.347 0.970 294.758
5 34 0.122 3.344 0.960 295.156
5 35 0.159 3.293 0.938 295.526
5 36 0.216 3.014 0.912 295.817
5 37 0.203 2.794 0.917 296.184
5 38 0.186 2.615 0.920 296.496
5 39 0.109 3.424 0.958 296.818
5 40 0.156 2.518 0.937 297.094
5 41 0.129 2.918 0.953 297.477
5 42 0.326 2.304 0.859 297.758
5 43 0.202 2.183 0.922 297.969
5 44 0.302 2.151 0.864 298.220
5 45 0.169 2.185 0.929 298.477
5 46 0.262 2.366 0.878 298.776
5 47 0.211 2.542 0.923 299.040
5 48 0.258 2.409 0.876 299.330
5 49 0.312 2.747 0.866 299.512
5 50 0.199 2.806 0.921 299.862
5 51 0.101 3.317 0.959 300.159
5 52 0.116 2.821 0.953 300.488
5 53 0.256 2.351 0.890 300.758
5 54 0.146 2.822 0.945 300.999
5 55 0.113 2.842 0.948 301.327
5 56 0.167 2.858 0.930 301.698
5 57 0.293 2.034 0.898 301.905
5 58 0.146 2.843 0.935 302.197
5 59 0.336 2.403 0.862 302.469
5 60 0.176 2.586 0.929 302.825
5 61 0.148 3.073 0.940 303.223
5 62 0.255 2.634 0.886 303.582
5 63 0.126 2.630 0.953 303.890
5 64 0.209 2.866 0.918 304.101
5 65 0.194 2.769 0.921 304.335
5 66 0.214 2.714 0.913 304.598
5 67 0.146 3.768 0.958 304.867
5 68 0.144 2.920 0.940 305.213
5 69 0.261 2.405 0.885 305.455
5 70 0.221 2.368 0.909 305.734
5 71 0.170 2.580 0.936 306.010
5 72 0.154 2.881 0.942 306.345
5 73 0.178 2.604 0.938 306.608
5 74 0.212 2.988 0.928 306.805
5 75 0.135 3.269 0.977 307.058
5 76 0.177 2.823 0.937 307.335
5 77 0.230 1.862 0.902 307.540
5 78 0.179 2.600 0.934 307.833
5 79 0.197 2.587 0.917 308.106
5 80 0.427 2.044 0.812 308.281
5 81 0.144 2.658 0.952 308.577
5 82 0.283 1.909 0.905 308.766
5 83 0.141 2.617 0.949 309.041
5 84 0.105 3.064 0.963 309.387
5 85 0.194 2.348 0.920 309.667
5 86 0.167 2.783 0.924 310.030
5 87 0.212 2.769 0.914 310.368
5 88 0.238 2.405 0.884 310.616
5 89 0.134 2.678 0.949 310.930
5 90 0.182 2.331 0.934 311.163
5 91 0.133 3.511 0.982 311.370
5 92 0.113 2.732 0.956 311.737
5 93 0.158 2.454 0.940 312.000
5 94 0.289 2.655 0.883 312.155
5 95 0.099 3.142 0.970 312.514
5 96 0.223 3.143 0.909 312.843
5 97 0.250 2.000 0.913 313.035
5 98 0.136 2.752 0.948 313.276
5 99 0.190 2.581 0.918 313.539
5 100 0.341 2.048 0.857 313.712
5 101 0.139 3.117 0.947 314.075
5 102 0.143 2.760 0.942 314.412
5 103 0.219 2.019 0.919 314.608
5 104 0.238 2.391 0.898 314.894
5 105 0.106 2.801 0.960 315.231
5 106 0.129 3.074 0.948 315.563
5 107 0.123 2.348 0.958 315.798
5 108 0.065 3.237 0.975 316.106
5 109 0.153 2.262 0.935 316.362
5 110 0.190 2.441 0.948 316.587
5 111 0.126 2.771 0.955 316.918
5 112 0.146 2.982 0.941 317.250
5 113 0.174 2.000 0.934 317.461
5 114 0.140 2.686 0.938 317.766
5 115 0.186 2.758 0.926 318.116
5 116 0.113 2.866 0.956 318.453
5 117 0.249 2.627 0.888 318.793
5 118 0.080 2.814 0.972 319.086
5 119 0.111 2.825 0.953 319.411
5 120 0.298 2.578 0.874 319.735
5 121 0.184 2.651 0.927 320.028
5 122 0.226 1.960 0.912 320.218
5 123 0.121 2.556 0.955 320.490
5 124 0.230 2.514 0.867 320.740
5 125 0.081 2.842 0.969 321.051
5 126 0.337 2.496 0.858 321.257
5 127 0.162 2.681 0.935 321.540
5 128 0.229 2.327 0.915 321.762
5 129 0.131 2.735 0.950 322.064
5 130 0.137 3.192 0.951 322.413
5 131 0.281 1.948 0.899 322.658
5 132 0.212 2.768 0.902 323.029
5 133 0.132 2.558 0.942 323.297
5 134 0.143 2.731 0.952 323.569
5 135 0.183 2.844 0.927 323.857
5 136 0.103 2.967 0.956 324.233
5 137 0.227 2.562 0.895 324.493
5 138 0.256 2.244 0.901 324.714
5 139 0.116 3.120 0.955 325.034
5 140 0.210 2.707 0.912 325.368
5 141 0.136 3.580 0.961 325.805
5 142 0.274 2.134 0.898 326.018
5 143 0.109 2.681 0.959 326.299
5 144 0.186 2.384 0.928 326.560
5 145 0.118 2.736 0.955 326.856
5 146 0.144 2.737 0.943 327.142
5 147 0.222 2.930 0.909 327.368
5 148 0.273 2.200 0.888 327.506
5 149 0.184 2.658 0.927 327.820
6 0 0.141 2.859 0.942 341.727
6 1 0.124 2.738 0.952 342.117
6 2 0.157 2.586 0.934 342.488
6 3 0.251 2.485 0.905 342.804
6 4 0.160 2.749 0.938 343.118
6 5 0.361 2.299 0.853 343.355
6 6 0.094 2.814 0.960 343.661
6 7 0.211 2.749 0.909 344.015
6 8 0.159 2.636 0.937 344.351
6 9 0.127 3.120 0.951 344.682
6 10 0.108 2.827 0.957 344.952
6 11 0.259 2.199 0.912 345.223
6 12 0.346 2.152 0.859 345.455
6 13 0.197 3.128 0.924 345.819
6 14 0.162 2.677 0.940 346.138
6 15 0.148 2.990 0.932 346.507
6 16 0.184 2.563 0.931 346.878
6 17 0.137 2.927 0.947 347.193
6 18 0.188 2.929 0.932 347.506
6 19 0.173 2.525 0.944 347.700
6 20 0.224 2.590 0.906 347.985
6 21 0.149 2.659 0.945 348.296
6 22 0.139 2.894 0.942 348.628
6 23 0.171 2.680 0.933 348.957
6 24 0.124 2.639 0.949 349.248
6 25 0.131 2.576 0.944 349.516
6 26 0.160 2.598 0.945 349.806
6 27 0.185 2.487 0.926 350.029
6 28 0.141 2.891 0.941 350.389
6 29 0.242 2.516 0.889 350.713
6 30 0.090 2.999 0.964 350.973
6 31 0.129 2.629 0.951 351.294
6 32 0.302 2.117 0.879 351.589
6 33 0.203 2.833 0.911 351.904
6 34 0.162 2.609 0.942 352.213
6 35 0.187 2.775 0.915 352.548
6 36 0.149 2.852 0.943 352.901
6 37 0.175 2.308 0.925 353.173
6 38 0.188 2.127 0.925 353.397
6 39 0.141 2.842 0.952 353.729
6 40 0.154 2.600 0.936 354.108
6 41 0.143 2.751 0.926 354.425
6 42 0.147 2.700 0.932 354.702
6 43 0.236 2.950 0.907 354.940
6 44 0.221 2.285 0.900 355.250
6 45 0.274 2.188 0.886 355.472
6 46 0.162 3.339 0.933 355.724
6 47 0.095 2.607 0.966 356.051
6 48 0.160 2.927 0.925 356.391
6 49 0.186 2.492 0.923 356.666
6 50 0.112 2.681 0.956 356.951
6 51 0.159 2.586 0.930 357.286
6 52 0.237 2.341 0.894 357.570
6 53 0.178 2.616 0.936 357.902
6 54 0.405 2.406 0.809 358.096
6 55 0.047 3.361 0.985 358.499
6 56 0.132 4.211 0.973 358.920
6 57 0.153 2.612 0.938 359.218
6 58 0.146 2.669 0.940 359.490
6 59 0.146 2.526 0.945 359.791
6 60 0.278 2.287 0.881 360.034
6 61 0.148 2.699 0.939 360.372
6 62 0.077 2.894 0.969 360.602
6 63 0.258 2.816 0.884 360.861
6 64 0.111 2.699 0.959 361.184
6 65 0.204 2.333 0.916 361.389
6 66 0.085 2.678 0.965 361.698
6 67 0.179 2.672 0.931 362.057
6 68 0.145 2.845 0.945 362.381
6 69 0.216 3.494 0.930 362.704
6 70 0.110 2.700 0.957 362.981
6 71 0.167 2.330 0.950 363.218
6 72 0.250 2.448 0.892 363.532
6 73 0.139 2.691 0.956 363.799
6 74 0.134 2.540 0.953 364.085
6 75 0.262 2.501 0.890 364.351
6 76 0.051 2.852 0.985 364.601
6 77 0.136 2.532 0.953 364.910
6 78 0.099 2.670 0.965 365.211
6 79 0.197 2.043 0.943 365.407
6 80 0.161 2.114 0.947 365.573
6 81 0.118 2.559 0.952 365.861
6 82 0.078 3.485 0.969 366.291
6 83 0.134 2.046 0.962 366.451
6 84 0.126 2.724 0.952 366.759
6 85 0.180 2.569 0.929 366.992
6 86 0.409 2.765 0.839 367.160
6 87 0.150 2.338 0.944 367.394
6 88 0.180 2.382 0.940 367.591
6 89 0.124 2.670 0.947 367.887
6 90 0.207 1.938 0.933 368.113
6 91 0.161 2.564 0.937 368.412
6 92 0.145 2.865 0.943 368.685
6 93 0.160 2.713 0.943 369.030
6 94 0.200 2.424 0.922 369.306
6 95 0.170 2.582 0.940 369.592
6 96 0.225 2.439 0.903 369.848
6 97 0.152 2.645 0.943 370.189
6 98 0.076 2.944 0.967 370.489
6 99 0.166 2.637 0.939 370.775
6 100 0.156 3.808 0.952 371.070
6 101 0.131 2.530 0.945 371.399
6 102 0.184 2.252 0.924 371.659
6 103 0.143 2.993 0.941 372.010
6 104 0.183 1.980 0.936 372.227
6 105 0.183 2.474 0.930 372.380
6 106 0.134 2.878 0.950 372.703
6 107 0.155 2.615 0.950 372.984
6 108 0.157 2.782 0.946 373.298
6 109 0.097 3.293 0.974 373.510
6 110 0.132 1.919 0.955 373.650
6 111 0.404 3.222 0.863 373.783
6 112 0.275 2.273 0.883 373.979
6 113 0.106 2.651 0.960 374.272
6 114 0.216 4.111 0.924 374.473
6 115 0.145 2.535 0.938 374.779
6 116 0.205 2.021 0.922 374.997
6 117 0.075 3.681 0.975 375.257
6 118 0.219 2.667 0.892 375.580
6 119 0.140 2.629 0.940 375.902
6 120 0.116 3.035 0.957 376.225
6 121 0.145 2.808 0.948 376.510
6 122 0.146 2.496 0.952 376.777
6 123 0.118 2.731 0.952 377.053
6 124 0.099 4.334 0.974 377.241
6 125 0.203 2.217 0.930 377.505
6 126 0.149 2.838 0.937 377.832
6 127 0.071 4.417 0.976 378.023
6 128 0.060 2.855 0.978 378.260
6 129 0.290 2.727 0.883 378.582
6 130 0.324 2.158 0.871 378.777
6 131 0.108 2.755 0.954 379.045
6 132 0.185 2.597 0.923 379.381
6 133 0.089 3.312 0.966 379.710
6 134 0.102 2.765 0.953 380.024
6 135 0.250 2.549 0.898 380.333
6 136 0.220 2.193 0.915 380.569
6 137 0.100 2.644 0.961 380.868
6 138 0.138 2.788 0.943 381.194
6 139 0.315 2.582 0.875 381.452
6 140 0.191 1.909 0.931 381.653
6 141 0.147 3.002 0.950 381.954
6 142 0.165 2.786 0.929 382.257
6 143 0.194 1.921 0.934 382.458
6 144 0.148 2.669 0.938 382.797
6 145 0.201 1.925 0.925 383.006
6 146 0.137 2.911 0.948 383.330
6 147 0.166 1.937 0.935 383.539
6 148 0.171 2.865 0.929 383.885
6 149 0.158 2.895 0.938 384.234
7 0 0.155 2.809 0.940 397.308
7 1 0.283 1.995 0.889 397.549
7 2 0.171 3.022 0.927 397.831
7 3 0.215 2.317 0.917 398.079
7 4 0.197 2.164 0.927 398.300
7 5 0.128 2.627 0.956 398.584
7 6 0.165 1.901 0.945 398.765
7 7 0.151 2.932 0.936 399.089
7 8 0.123 2.598 0.953 399.368
7 9 0.191 2.263 0.932 399.572
7 10 0.144 2.949 0.936 399.914
7 11 0.141 2.711 0.939 400.245
7 12 0.162 1.978 0.948 400.428
7 13 0.097 3.021 0.963 400.778
7 14 0.145 2.721 0.945 401.144
7 15 0.282 2.377 0.884 401.337
7 16 0.158 2.666 0.923 401.639
7 17 0.094 2.943 0.960 401.956
7 18 0.161 2.533 0.951 402.213
7 19 0.140 3.348 0.972 402.565
7 20 0.248 2.168 0.909 402.839
7 21 0.190 2.653 0.939 403.114
7 22 0.182 2.803 0.928 403.372
7 23 0.119 2.987 0.956 403.743
7 24 0.188 2.637 0.934 404.077
7 25 0.098 3.495 0.988 404.488
7 26 0.116 2.601 0.955 404.804
7 27 0.221 2.650 0.918 404.977
7 28 0.152 2.039 0.944 405.187
7 29 0.224 2.402 0.905 405.442
7 30 0.126 4.193 0.965 405.888
7 31 0.171 1.964 0.945 406.065
7 32 0.152 2.555 0.939 406.347
7 33 0.120 2.941 0.957 406.673
7 34 0.134 1.996 0.956 406.824
7 35 0.140 2.941 0.946 407.148
7 36 0.117 2.567 0.953 407.423
7 37 0.138 2.826 0.947 407.718
7 38 0.154 2.569 0.944 408.052
7 39 0.183 2.629 0.916 408.358
7 40 0.112 2.882 0.962 408.701
7 41 0.096 2.537 0.965 408.971
7 42 0.108 2.629 0.955 409.274
7 43 0.177 3.454 0.924 409.572
7 44 0.208 2.550 0.918 409.907
7 45 0.220 2.448 0.897 410.246
7 46 0.319 2.313 0.855 410.444
7 47 0.243 2.415 0.891 410.721
7 48 0.156 2.791 0.934 411.098
7 49 0.158 2.471 0.939 411.321
7 50 0.091 2.825 0.967 411.618
7 51 0.126 2.786 0.956 411.921
7 52 0.186 2.594 0.920 412.191
7 53 0.116 2.788 0.957 412.476
7 54 0.143 2.315 0.942 412.726
7 55 0.088 2.569 0.971 413.008
7 56 0.096 2.575 0.967 413.285
7 57 0.201 1.889 0.931 413.490
7 58 0.132 2.733 0.948 413.790
7 59 0.190 2.887 0.915 414.163
7 60 0.091 3.659 0.993 414.523
7 61 0.087 3.328 0.962 414.914
7 62 0.168 1.991 0.943 415.077
7 63 0.194 2.840 0.928 415.421
7 64 0.103 3.321 0.964 415.800
7 65 0.181 2.366 0.925 416.072
7 66 0.174 1.936 0.935 416.274
7 67 0.070 3.133 0.977 416.608
7 68 0.253 2.513 0.918 416.786
7 69 0.089 2.552 0.964 417.042
7 70 0.097 2.743 0.961 417.381
7 71 0.303 2.178 0.851 417.636
7 72 0.105 2.605 0.956 417.949
7 73 0.236 2.432 0.895 418.226
7 74 0.141 2.552 0.946 418.482
7 75 0.122 2.837 0.956 418.677
7 76 0.103 2.859 0.960 419.006
7 77 0.143 1.959 0.950 419.165
7 78 0.176 2.732 0.933 419.451
7 79 0.134 2.588 0.951 419.746
7 80 0.150 2.871 0.946 420.116
7 81 0.152 1.888 0.939 420.327
7 82 0.169 2.566 0.941 420.576
7 83 0.141 1.923 0.947 420.766
7 84 0.182 1.990 0.935 420.933
7 85 0.100 2.571 0.961 421.204
7 86 0.153 2.904 0.934 421.561
7 87 0.138 1.935 0.953 421.757
7 88 0.181 2.184 0.919 421.978
7 89 0.184 3.541 0.918 422.277
7 90 0.122 2.664 0.953 422.594
7 91 0.174 2.811 0.928 422.887
7 92 0.177 2.569 0.935 423.191
7 93 0.150 2.582 0.951 423.470
7 94 0.171 2.677 0.937 423.800
7 95 0.144 2.262 0.949 424.048
7 96 0.127 2.930 0.953 424.390
7 97 0.287 2.330 0.879 424.642
7 98 0.072 2.878 0.974 424.945
7 99 0.161 2.850 0.925 425.278
7 100 0.165 2.645 0.938 425.604
7 101 0.182 2.727 0.917 425.910
7 102 0.100 2.897 0.955 426.232
7 103 0.115 2.789 0.953 426.516
7 104 0.131 2.689 0.947 426.775
7 105 0.062 2.933 0.980 427.044
7 106 0.109 2.699 0.952 427.366
7 107 0.152 2.584 0.951 427.679
7 108 0.115 3.312 0.955 427.984
7 109 0.164 2.946 0.940 428.326
7 110 0.110 2.766 0.956 428.650
7 111 0.177 2.224 0.933 428.885
7 112 0.215 2.232 0.906 429.097
7 113 0.136 2.622 0.952 429.417
7 114 0.163 3.578 0.931 429.697
7 115 0.113 3.187 0.963 429.941
7 116 0.150 3.017 0.948 430.296
7 117 0.085 3.521 0.974 430.588
7 118 0.106 2.741 0.960 430.912
7 119 0.271 2.215 0.876 431.184
7 120 0.098 2.593 0.959 431.450
7 121 0.272 2.530 0.884 431.716
7 122 0.127 3.054 0.952 432.047
7 123 0.312 2.493 0.856 432.280
7 124 0.093 3.120 0.961 432.484
7 125 0.090 2.603 0.965 432.764
7 126 0.118 2.541 0.948 433.042
7 127 0.184 1.946 0.926 433.241
7 128 0.193 2.470 0.920 433.522
7 129 0.128 2.365 0.949 433.722
7 130 0.228 2.179 0.905 433.910
7 131 0.145 2.629 0.951 434.181
7 132 0.167 2.726 0.933 434.509
7 133 0.118 2.468 0.951 434.740
7 134 0.090 2.507 0.965 435.045
7 135 0.123 2.300 0.944 435.252
7 136 0.146 2.569 0.947 435.542
7 137 0.106 2.774 0.954 435.866
7 138 0.086 3.510 0.969 436.292
7 139 0.152 2.655 0.941 436.646
7 140 0.100 2.557 0.955 436.913
7 141 0.189 2.305 0.923 437.164
7 142 0.075 2.727 0.971 437.474
7 143 0.131 2.933 0.952 437.748
7 144 0.207 2.347 0.923 438.045
7 145 0.160 2.810 0.926 438.391
7 146 0.209 2.793 0.911 438.717
7 147 0.154 3.106 0.936 439.012
7 148 0.256 2.440 0.898 439.321
7 149 0.122 2.621 0.957 439.638
8 0 0.152 2.771 0.938 453.487
8 1 0.147 2.152 0.946 453.897
8 2 0.095 3.035 0.960 454.306
8 3 0.169 2.286 0.931 454.578
8 4 0.110 2.915 0.955 454.921
8 5 0.251 1.973 0.909 455.055
8 6 0.159 2.324 0.936 455.282
8 7 0.084 2.489 0.967 455.544
8 8 0.088 2.698 0.965 455.825
8 9 0.059 3.041 0.977 456.199
8 10 0.121 2.838 0.955 456.524
8 11 0.136 1.923 0.950 456.719
8 12 0.208 1.867 0.922 456.880
8 13 0.127 2.356 0.956 457.068
8 14 0.115 3.137 0.952 457.359
8 15 0.225 2.230 0.903 457.625
8 16 0.085 2.590 0.970 457.900
8 17 0.187 2.655 0.923 458.133
8 18 0.215 2.251 0.907 458.373
8 19 0.086 2.783 0.967 458.709
8 20 0.111 2.724 0.962 459.016
8 21 0.143 3.030 0.948 459.307
8 22 0.099 2.698 0.965 459.621
8 23 0.293 2.533 0.886 459.939
8 24 0.122 2.896 0.951 460.274
8 25 0.045 3.265 0.985 460.727
8 26 0.138 3.148 0.951 460.989
8 27 0.122 2.956 0.954 461.306
8 28 0.116 2.840 0.950 461.694
8 29 0.164 1.823 0.942 461.913
8 30 0.130 2.737 0.951 462.217
8 31 0.104 2.717 0.963 462.536
8 32 0.185 2.181 0.918 462.759
8 33 0.289 2.466 0.883 463.004
8 34 0.178 3.879 0.959 463.368
8 35 0.112 2.664 0.956 463.693
8 36 0.198 2.335 0.930 463.978
8 37 0.164 1.918 0.946 464.201
8 38 0.148 2.504 0.949 464.362
8 39 0.195 2.254 0.925 464.573
8 40 0.294 2.399 0.888 464.838
8 41 0.094 2.765 0.961 465.132
8 42 0.143 2.466 0.949 465.389
8 43 0.173 1.907 0.939 465.592
8 44 0.143 2.647 0.944 465.907
8 45 0.096 2.584 0.963 466.220
8 46 0.054 2.970 0.980 466.552
8 47 0.109 2.989 0.958 466.889
8 48 0.251 2.101 0.903 467.125
8 49 0.149 2.715 0.941 467.485
8 50 0.168 2.716 0.925 467.832
8 51 0.090 2.879 0.960 468.133
8 52 0.149 2.610 0.946 468.416
8 53 0.144 2.658 0.935 468.727
8 54 0.140 2.689 0.946 469.048
8 55 0.198 2.138 0.923 469.301
8 56 0.106 3.077 0.957 469.681
8 57 0.208 2.486 0.919 470.022
8 58 0.095 3.444 0.965 470.317
8 59 0.125 2.921 0.950 470.664
8 60 0.214 2.741 0.915 470.980
8 61 0.168 2.639 0.935 471.269
8 62 0.107 2.710 0.958 471.554
8 63 0.194 2.505 0.937 471.821
8 64 0.114 2.456 0.958 472.063
8 65 0.088 3.435 0.988 472.439
8 66 0.128 1.905 0.958 472.689
8 67 0.067 3.227 0.990 473.056
8 68 0.147 2.874 0.935 473.436
8 69 0.127 2.464 0.950 473.701
8 70 0.183 1.921 0.923 473.856
8 71 0.100 2.634 0.958 474.139
8 72 0.233 2.395 0.898 474.311
8 73 0.126 2.701 0.952 474.590
8 74 0.239 2.503 0.913 474.791
8 75 0.230 1.887 0.933 474.996
8 76 0.187 2.130 0.929 475.199
8 77 0.084 2.785 0.969 475.517
8 78 0.199 2.479 0.918 475.749
8 79 0.110 2.808 0.954 476.084
8 80 0.156 2.572 0.932 476.369
8 81 0.155 2.612 0.933 476.681
8 82 0.144 2.752 0.933 476.979
8 83 0.179 2.735 0.944 477.210
8 84 0.160 2.143 0.940 477.395
8 85 0.135 2.464 0.941 477.671
8 86 0.152 1.877 0.949 477.891
8 87 0.138 2.573 0.942 478.187
8 88 0.169 2.670 0.930 478.523
8 89 0.172 2.653 0.928 478.874
8 90 0.134 3.661 0.959 479.122
8 91 0.186 2.988 0.928 479.283
8 92 0.144 2.428 0.949 479.540
8 93 0.087 2.652 0.968 479.821
8 94 0.161 2.823 0.936 480.173
8 95 0.108 2.996 0.959 480.473
8 96 0.126 3.080 0.944 480.818
8 97 0.120 3.175 0.961 481.126
8 98 0.155 2.364 0.939 481.307
8 99 0.156 2.645 0.952 481.540
8 100 0.167 2.754 0.940 481.731
8 101 0.151 2.551 0.945 482.008
8 102 0.129 2.786 0.953 482.397
8 103 0.197 2.439 0.924 482.698
8 104 0.210 2.416 0.919 482.995
8 105 0.138 2.668 0.950 483.334
8 106 0.122 2.697 0.951 483.666
8 107 0.215 2.341 0.909 483.934
8 108 0.197 1.856 0.925 484.134
8 109 0.149 2.530 0.940 484.404
8 110 0.290 2.634 0.900 484.577
8 111 0.067 2.958 0.969 484.845
8 112 0.080 2.953 0.971 485.146
8 113 0.127 2.402 0.954 485.395
8 114 0.248 2.467 0.890 485.686
8 115 0.101 2.607 0.949 485.953
8 116 0.129 3.021 0.947 486.315
8 117 0.203 2.501 0.920 486.617
8 118 0.110 2.252 0.963 486.818
8 119 0.152 2.820 0.941 487.154
8 120 0.166 2.919 0.931 487.342
8 121 0.112 2.575 0.956 487.600
8 122 0.253 2.651 0.902 487.822
8 123 0.107 2.701 0.961 488.177
8 124 0.568 2.058 0.813 488.350
8 125 0.121 2.685 0.954 488.654
8 126 0.234 2.303 0.910 488.929
8 127 0.133 2.655 0.942 489.246
8 128 0.168 2.284 0.927 489.515
8 129 0.094 2.822 0.963 489.886
8 130 0.099 2.959 0.960 490.182
8 131 0.153 2.274 0.945 490.411
8 132 0.138 2.565 0.950 490.709
8 133 0.147 2.355 0.941 490.965
8 134 0.254 2.823 0.896 491.227
8 135 0.131 2.865 0.949 491.548
8 136 0.090 2.838 0.961 491.876
8 137 0.237 3.339 0.898 492.141
8 138 0.326 2.615 0.869 492.313
8 139 0.049 3.258 0.985 492.709
8 140 0.229 2.120 0.910 492.936
8 141 0.137 3.094 0.943 493.280
8 142 0.176 2.134 0.921 493.526
8 143 0.120 2.528 0.946 493.827
8 144 0.166 2.420 0.931 494.057
8 145 0.097 2.630 0.966 494.328
8 146 0.171 2.419 0.936 494.525
8 147 0.122 2.857 0.955 494.871
8 148 0.179 1.872 0.936 495.072
8 149 0.098 2.732 0.965 495.378
9 0 0.135 2.061 0.950 509.385
9 1 0.102 2.860 0.962 510.277
9 2 0.135 3.172 0.951 510.661
9 3 0.152 2.901 0.931 511.041
9 4 0.122 2.708 0.945 511.346
9 5 0.134 2.562 0.949 511.551
9 6 0.272 2.314 0.890 511.820
9 7 0.063 2.794 0.976 512.080
9 8 0.116 2.687 0.949 512.391
9 9 0.130 2.787 0.955 512.698
9 10 0.182 2.342 0.928 513.017
9 11 0.084 3.827 0.993 513.382
9 12 0.113 2.870 0.958 513.692
9 13 0.133 2.100 0.951 513.915
9 14 0.140 2.769 0.939 514.185
9 15 0.162 2.004 0.930 514.412
9 16 0.094 3.098 0.962 514.767
9 17 0.114 2.794 0.955 515.059
9 18 0.152 2.290 0.947 515.322
9 19 0.088 2.675 0.965 515.649
9 20 0.137 2.754 0.948 515.985
9 21 0.118 2.204 0.957 516.255
9 22 0.182 3.507 0.940 516.552
9 23 0.235 2.051 0.892 516.832
9 24 0.093 2.759 0.961 517.130
9 25 0.092 2.620 0.965 517.408
9 26 0.368 2.569 0.886 517.569
9 27 0.237 2.169 0.903 517.742
9 28 0.139 2.737 0.944 518.049
9 29 0.104 2.261 0.963 518.237
9 30 0.204 2.341 0.921 518.502
9 31 0.105 2.657 0.963 518.792
9 32 0.208 1.880 0.910 518.992
9 33 0.103 2.637 0.960 519.287
9 34 0.084 2.738 0.964 519.587
9 35 0.084 2.728 0.966 519.883
9 36 0.122 2.576 0.947 520.214
9 37 0.116 2.926 0.952 520.592
9 38 0.146 3.044 0.939 520.935
9 39 0.266 2.456 0.889 521.258
9 40 0.114 2.926 0.952 521.605
9 41 0.216 2.227 0.919 521.814
9 42 0.176 2.743 0.923 522.138
9 43 0.409 2.009 0.832 522.355
9 44 0.239 2.056 0.912 522.597
